machine_learning_annotation_id,datasource,verbatim_date,day_of_year,year,latitude,longitude,coordinate_uncertainty_meters,family,count_family,genus,scientific_name,taxon_rank,trait,observed_image_guid,observed_image_url,observed_metadata_url,certainty,model_uri,prediction_probability,prediction_class,proportion_low_certainty_family,accuracy_excluding_low_certainty_family,accuracy_family
b7c5a22c-01c7-4f3e-9d7b-3d1dde9a3d59,iNaturalist,5/14/23,134,2023,44.53470333,-89.561875,7,Sapindaceae,2635,Acer,Acer rubrum,species,fruit,279531845,https://www.inaturalist.org/photos/279531845,https://www.inaturalist.org/observations/4216d38f-a46e-4c97-8c70-cc49b0b52ec4,high,10.57967/hf/2763,0.003324509,Not Detected,0.050474383,0.976019185,0.962808349
8318bbc1-cb63-4ab5-9695-970cdf2ed453,iNaturalist,4/12/21,102,2021,36.32220839,6.630906528,NA,Plantaginaceae,17673,Plantago,Plantago serraria,species,flower,120511875,https://www.inaturalist.org/photos/120511875,https://www.inaturalist.org/observations/11ceb949-10bd-483e-bdc7-376c378aa613,low,10.57967/hf/2763,0.431396484,Not Detected,0.074633622,0.985630427,0.947037854
35f9d578-e563-464a-90ef-58f2862464b4,iNaturalist,4/12/21,102,2021,36.32220839,6.630906528,NA,Plantaginaceae,17673,Plantago,Plantago serraria,species,fruit,120511875,https://www.inaturalist.org/photos/120511875,https://www.inaturalist.org/observations/11ceb949-10bd-483e-bdc7-376c378aa613,low,10.57967/hf/2763,0.579101563,Detected,0.079443218,0.96428791,0.935551406
690e0016-d4ee-40ee-b886-c792bca4e59d,iNaturalist,5/18/23,138,2023,53.21005158,50.27769014,9,Boraginaceae,18082,Asperugo,Asperugo procumbens,species,flower,282080323,https://www.inaturalist.org/photos/282080323,https://www.inaturalist.org/observations/ad87596c-b5c1-4cd0-9fe3-30d2df1d9b48,high,10.57967/hf/2763,0.916015625,Detected,0.042307267,0.98995207,0.964882203
a0397958-f1d6-4a17-848f-9ef08388fd6d,iNaturalist,5/18/23,138,2023,53.21005158,50.27769014,9,Boraginaceae,18082,Asperugo,Asperugo procumbens,species,fruit,282080323,https://www.inaturalist.org/photos/282080323,https://www.inaturalist.org/observations/ad87596c-b5c1-4cd0-9fe3-30d2df1d9b48,low,10.57967/hf/2763,0.474609375,Not Detected,0.032186705,0.981428571,0.9694171
dfc69948-4386-4796-8a6e-89c146fdff3e,iNaturalist,7/2/22,183,2022,54.601691,83.14105397,NA,Lamiaceae,39282,Dracocephalum,Dracocephalum ruyschiana,species,flower,217102616,https://www.inaturalist.org/photos/217102616,https://www.inaturalist.org/observations/70fc50c2-0937-4747-99dc-12ad50d64b8a,high,10.57967/hf/2763,0.025665283,Not Detected,0.04042564,0.989308643,0.968306094
b81c6188-c961-4368-b29a-9ad7f257051a,iNaturalist,7/2/22,183,2022,54.601691,83.14105397,NA,Lamiaceae,39282,Dracocephalum,Dracocephalum ruyschiana,species,fruit,217102616,https://www.inaturalist.org/photos/217102616,https://www.inaturalist.org/observations/70fc50c2-0937-4747-99dc-12ad50d64b8a,high,10.57967/hf/2763,0.946289063,Detected,0.04719719,0.980629475,0.963291075
945d8c3f-8a6c-42da-9f1d-81cd6896e3ec,iNaturalist,4/27/21,117,2021,54.544257,83.337134,NA,Asteraceae,104342,Taraxacum,Taraxacum officinale,species,flower,123988557,https://www.inaturalist.org/photos/123988557,https://www.inaturalist.org/observations/292c9929-2141-4484-a09b-ea9499f3b406,high,10.57967/hf/2763,0.130981445,Not Detected,0.076009661,0.982813164,0.944087712
ffa9fb43-c712-46b0-9ca1-128cc707c7f8,iNaturalist,4/27/21,117,2021,54.544257,83.337134,NA,Asteraceae,104342,Taraxacum,Taraxacum officinale,species,fruit,123988557,https://www.inaturalist.org/photos/123988557,https://www.inaturalist.org/observations/292c9929-2141-4484-a09b-ea9499f3b406,high,10.57967/hf/2763,0.141845703,Not Detected,0.058126162,0.977909379,0.960054436
f0af2dd6-4e56-446a-98f8-43960be8a464,iNaturalist,3/23/19,82,2019,44.89595167,-124.0074717,NA,Fabaceae,54776,Cytisus,Cytisus scoparius,species,flower,34013742,https://www.inaturalist.org/photos/34013742,https://www.inaturalist.org/observations/5fca0397-73fa-411a-aec3-6fdcb52719a8,high,10.57967/hf/2763,0.999511719,Detected,0.04414342,0.986821498,0.964564773
25fd4ff6-b6c7-49b0-85bb-409a86003fa2,iNaturalist,3/23/19,82,2019,44.89595167,-124.0074717,NA,Fabaceae,54776,Cytisus,Cytisus scoparius,species,fruit,34013742,https://www.inaturalist.org/photos/34013742,https://www.inaturalist.org/observations/5fca0397-73fa-411a-aec3-6fdcb52719a8,high,10.57967/hf/2763,0.011734009,Not Detected,0.057835548,0.970043404,0.950836133
a7b2534f-e553-4e35-97ca-547ec52e0073,iNaturalist,8/3/22,215,2022,53.56103346,45.25623042,1319,Asteraceae,104342,Echinops,Echinops ritro,species,flower,219676417,https://www.inaturalist.org/photos/219676417,https://www.inaturalist.org/observations/e875d7b8-0007-441e-8b45-20bf3200169c,high,10.57967/hf/2763,0.998535156,Detected,0.076009661,0.982813164,0.944087712
1821f322-6444-42f2-b4ce-53109d0165c1,iNaturalist,8/3/22,215,2022,53.56103346,45.25623042,1319,Asteraceae,104342,Echinops,Echinops ritro,species,fruit,219676417,https://www.inaturalist.org/photos/219676417,https://www.inaturalist.org/observations/e875d7b8-0007-441e-8b45-20bf3200169c,high,10.57967/hf/2763,0.003606796,Not Detected,0.058126162,0.977909379,0.960054436
3ec96cdf-de7b-4add-ba2d-ea29b165a18a,iNaturalist,4/26/19,116,2019,-33.95216056,18.45830278,NA,Fabaceae,54776,Virgilia,Virgilia oroboides oroboides,subspecies,flower,37178939,https://www.inaturalist.org/photos/37178939,https://www.inaturalist.org/observations/9bcb6d5a-f73e-49e5-96b1-dd40a02db33f,high,10.57967/hf/2763,0.999023438,Detected,0.04414342,0.986821498,0.964564773
9c8718ed-92b5-4fe3-aeaf-342705f950e5,iNaturalist,4/26/19,116,2019,-33.95216056,18.45830278,NA,Fabaceae,54776,Virgilia,Virgilia oroboides oroboides,subspecies,fruit,37178939,https://www.inaturalist.org/photos/37178939,https://www.inaturalist.org/observations/9bcb6d5a-f73e-49e5-96b1-dd40a02db33f,high,10.57967/hf/2763,0.014671326,Not Detected,0.057835548,0.970043404,0.950836133
a7cc869b-91ac-4703-a55a-3cbb513df1ac,iNaturalist,5/7/16,128,2016,-43.808449,172.691329,23,Amaranthaceae,2123,Alternanthera,Alternanthera nahui,species,flower,3605272,https://www.inaturalist.org/photos/3605272,https://www.inaturalist.org/observations/a071bebb-cf68-4afd-8f03-c90e6b1adb58,high,10.57967/hf/2763,0.086914063,Not Detected,0.283089967,0.936925099,0.787093735
99488e60-15f4-4f5c-9a25-1997dd2ceb84,iNaturalist,5/7/16,128,2016,-43.808449,172.691329,23,Amaranthaceae,2123,Alternanthera,Alternanthera nahui,species,fruit,3605272,https://www.inaturalist.org/photos/3605272,https://www.inaturalist.org/observations/a071bebb-cf68-4afd-8f03-c90e6b1adb58,high,10.57967/hf/2763,0.932128906,Detected,0.186057466,0.950231481,0.898728215
e4285a8c-fc17-44e6-9cf2-6abdb6622092,iNaturalist,7/18/22,199,2022,69.48395536,88.46830747,NA,Papaveraceae,16324,Papaver,Papaver pulvinatum,species,flower,215136380,https://www.inaturalist.org/photos/215136380,https://www.inaturalist.org/observations/14e6dff0-23f6-4bf5-a320-7c8a12d75e12,high,10.57967/hf/2763,0.998046875,Detected,0.052499387,0.986164091,0.956995834
9499b40e-e3c3-4314-8de2-d93858c0bdbc,iNaturalist,7/18/22,199,2022,69.48395536,88.46830747,NA,Papaveraceae,16324,Papaver,Papaver pulvinatum,species,fruit,215136380,https://www.inaturalist.org/photos/215136380,https://www.inaturalist.org/observations/14e6dff0-23f6-4bf5-a320-7c8a12d75e12,high,10.57967/hf/2763,0.078369141,Not Detected,0.061565793,0.952085645,0.927407498
e540976e-8522-4f7e-a028-20c0e00902ab,iNaturalist,6/21/21,172,2021,41.66271973,-91.47853088,114,Fabaceae,54776,Lotus,Lotus corniculatus,species,flower,137970513,https://www.inaturalist.org/photos/137970513,https://www.inaturalist.org/observations/234c59c7-eb0a-4891-9f76-64a4f81e2edc,high,10.57967/hf/2763,0.998046875,Detected,0.04414342,0.986821498,0.964564773
325133a2-c68e-446a-ad0d-2a717f2380be,iNaturalist,6/21/21,172,2021,41.66271973,-91.47853088,114,Fabaceae,54776,Lotus,Lotus corniculatus,species,fruit,137970513,https://www.inaturalist.org/photos/137970513,https://www.inaturalist.org/observations/234c59c7-eb0a-4891-9f76-64a4f81e2edc,high,10.57967/hf/2763,0.049224854,Not Detected,0.057835548,0.970043404,0.950836133
08bd50a2-7e0d-47de-869f-a6c59a2f78a6,iNaturalist,5/11/23,131,2023,32.77257197,-96.632305,NA,Vitaceae,2010,Cissus,Cissus trifoliata,species,flower,278513968,https://www.inaturalist.org/photos/278513968,https://www.inaturalist.org/observations/66516425-64e4-475c-981e-5f152764114a,high,10.57967/hf/2763,0.036437988,Not Detected,0.08159204,0.98212351,0.952238806
6d3d3224-71a8-4a98-8132-9d88ddb41374,iNaturalist,5/11/23,131,2023,32.77257197,-96.632305,NA,Vitaceae,2010,Cissus,Cissus trifoliata,species,fruit,278513968,https://www.inaturalist.org/photos/278513968,https://www.inaturalist.org/observations/66516425-64e4-475c-981e-5f152764114a,high,10.57967/hf/2763,0.019241333,Not Detected,0.052736318,0.972689076,0.95721393
d9585f86-b345-408e-aaa7-9c1c4cb95bd7,iNaturalist,6/3/17,154,2017,59.00707612,42.81620883,61,Betulaceae,2310,Betula,Betula humilis,species,flower,60833234,https://www.inaturalist.org/photos/60833234,https://www.inaturalist.org/observations/628761e1-7129-479f-8a8d-5ec12aca18a4,high,10.57967/hf/2763,0.860351563,Detected,0.06969697,0.973941368,0.948917749
0ee60a9b-2320-4f0e-9d2f-81fed2353fce,iNaturalist,6/3/17,154,2017,59.00707612,42.81620883,61,Betulaceae,2310,Betula,Betula humilis,species,fruit,60833234,https://www.inaturalist.org/photos/60833234,https://www.inaturalist.org/observations/628761e1-7129-479f-8a8d-5ec12aca18a4,high,10.57967/hf/2763,0.005020142,Not Detected,0.065800866,0.967562558,0.944588745
58ec39c8-ec39-437a-ba90-8604ed56e968,iNaturalist,1/6/20,6,2020,-35.07049806,138.8840614,NA,Plantaginaceae,17673,Plantago,Plantago major,species,flower,59167383,https://www.inaturalist.org/photos/59167383,https://www.inaturalist.org/observations/b43f4d56-ae35-4fd1-950e-28ac7e3628be,low,10.57967/hf/2763,0.296630859,Not Detected,0.074633622,0.985630427,0.947037854
9715f90c-b9a8-4edc-9008-f4ee68a0626f,iNaturalist,1/6/20,6,2020,-35.07049806,138.8840614,NA,Plantaginaceae,17673,Plantago,Plantago major,species,fruit,59167383,https://www.inaturalist.org/photos/59167383,https://www.inaturalist.org/observations/b43f4d56-ae35-4fd1-950e-28ac7e3628be,high,10.57967/hf/2763,0.8046875,Detected,0.079443218,0.96428791,0.935551406
2c5ecc4d-ee72-445d-bb6a-469867454e27,iNaturalist,5/14/21,134,2021,10.65311752,-61.41957836,488,Asteraceae,104342,Bidens,Bidens alba,species,flower,128892053,https://www.inaturalist.org/photos/128892053,https://www.inaturalist.org/observations/6668e0d5-6b40-4678-b427-8f1eed9d1444,high,10.57967/hf/2763,0.999023438,Detected,0.076009661,0.982813164,0.944087712
b82fa398-8d94-4c0d-a08d-1be630d3efd5,iNaturalist,5/14/21,134,2021,10.65311752,-61.41957836,488,Asteraceae,104342,Bidens,Bidens alba,species,fruit,128892053,https://www.inaturalist.org/photos/128892053,https://www.inaturalist.org/observations/6668e0d5-6b40-4678-b427-8f1eed9d1444,high,10.57967/hf/2763,0.003593445,Not Detected,0.058126162,0.977909379,0.960054436
f45aaaf1-220f-4907-9ffa-7c19ed7679e9,iNaturalist,12/2/17,336,2017,16.80891497,-93.09325167,NA,Bignoniaceae,2414,Tecoma,Tecoma stans,species,flower,12212842,https://www.inaturalist.org/photos/12212842,https://www.inaturalist.org/observations/f26b7513-7c78-4970-a240-900a9d9ee9d3,high,10.57967/hf/2763,0.999023438,Detected,0.036039768,0.982380748,0.968102734
2ee40e9a-8ee3-4352-ba8a-11b48a844e58,iNaturalist,12/2/17,336,2017,16.80891497,-93.09325167,NA,Bignoniaceae,2414,Tecoma,Tecoma stans,species,fruit,12212842,https://www.inaturalist.org/photos/12212842,https://www.inaturalist.org/observations/f26b7513-7c78-4970-a240-900a9d9ee9d3,high,10.57967/hf/2763,0.012336731,Not Detected,0.062137531,0.973939929,0.95940348
5c637d9b-6530-477e-9402-e592ac4886ee,iNaturalist,7/21/22,202,2022,50.923658,24.23105997,NA,Apiaceae,11971,Aegopodium,Aegopodium podagraria,species,flower,219955426,https://www.inaturalist.org/photos/219955426,https://www.inaturalist.org/observations/c4fabbc2-c473-4caf-98e1-c8902f36746f,high,10.57967/hf/2763,0.069396973,Not Detected,0.134157547,0.968644477,0.895664523
336495eb-cd7b-4cb3-aa06-f59bde66642c,iNaturalist,7/21/22,202,2022,50.923658,24.23105997,NA,Apiaceae,11971,Aegopodium,Aegopodium podagraria,species,fruit,219955426,https://www.inaturalist.org/photos/219955426,https://www.inaturalist.org/observations/c4fabbc2-c473-4caf-98e1-c8902f36746f,high,10.57967/hf/2763,0.891113281,Detected,0.09539721,0.966663589,0.937348592
52e02027-4398-4bd7-8348-f4c4d49b2c11,iNaturalist,10/26/22,299,2022,24.04087487,121.2019614,8,Fabaceae,54776,Pueraria,Pueraria montana,species,flower,239644524,https://www.inaturalist.org/photos/239644524,https://www.inaturalist.org/observations/246d03d5-0749-406f-9532-8c9294d7b4db,high,10.57967/hf/2763,0.142822266,Not Detected,0.04414342,0.986821498,0.964564773
144324c6-c582-4d92-9373-8249bd68a55a,iNaturalist,10/26/22,299,2022,24.04087487,121.2019614,8,Fabaceae,54776,Pueraria,Pueraria montana,species,fruit,239644524,https://www.inaturalist.org/photos/239644524,https://www.inaturalist.org/observations/246d03d5-0749-406f-9532-8c9294d7b4db,low,10.57967/hf/2763,0.268066406,Not Detected,0.057835548,0.970043404,0.950836133
a635580c-8ee7-40a8-9f43-d95f78ad0eea,iNaturalist,10/29/22,302,2022,-33.93866997,22.133641,10,Thymelaeaceae,1829,Passerina,Passerina falcifolia,species,flower,241184915,https://www.inaturalist.org/photos/241184915,https://www.inaturalist.org/observations/4d2d67b6-58d2-4c03-9d7a-907ffb737654,low,10.57967/hf/2763,0.654785156,Not Detected,0.078731547,0.983382789,0.931109896
a5b61746-6efc-4bc2-a087-55b6b73ce1f0,iNaturalist,10/29/22,302,2022,-33.93866997,22.133641,10,Thymelaeaceae,1829,Passerina,Passerina falcifolia,species,fruit,241184915,https://www.inaturalist.org/photos/241184915,https://www.inaturalist.org/observations/4d2d67b6-58d2-4c03-9d7a-907ffb737654,high,10.57967/hf/2763,0.025802612,Not Detected,0.071623838,0.979387515,0.955713505
cc807f67-4d07-4076-abab-59ebc9981be0,iNaturalist,5/13/23,133,2023,49.8712954,-97.1291299,NA,Fabaceae,54776,Trifolium,Trifolium pratense,species,flower,279071211,https://www.inaturalist.org/photos/279071211,https://www.inaturalist.org/observations/b5c2a3e9-fb57-436d-8a01-550ceb90698e,high,10.57967/hf/2763,0.07611084,Not Detected,0.04414342,0.986821498,0.964564773
9c482c04-c4ba-4e28-a5c3-dbe6233e0db7,iNaturalist,5/13/23,133,2023,49.8712954,-97.1291299,NA,Fabaceae,54776,Trifolium,Trifolium pratense,species,fruit,279071211,https://www.inaturalist.org/photos/279071211,https://www.inaturalist.org/observations/b5c2a3e9-fb57-436d-8a01-550ceb90698e,high,10.57967/hf/2763,0.001681328,Not Detected,0.057835548,0.970043404,0.950836133
406e854c-473e-4684-8517-63a5d21a7f41,iNaturalist,7/8/22,189,2022,53.56445579,45.30395597,1267,Fabaceae,54776,Medicago,Medicago falcata,species,flower,212640985,https://www.inaturalist.org/photos/212640985,https://www.inaturalist.org/observations/84fea7d2-56a8-4376-892b-98e6ae5fec2e,low,10.57967/hf/2763,0.596191406,Not Detected,0.04414342,0.986821498,0.964564773
42405048-97ed-40cb-b23f-c69c6f6ffa24,iNaturalist,7/8/22,189,2022,53.56445579,45.30395597,1267,Fabaceae,54776,Medicago,Medicago falcata,species,fruit,212640985,https://www.inaturalist.org/photos/212640985,https://www.inaturalist.org/observations/84fea7d2-56a8-4376-892b-98e6ae5fec2e,high,10.57967/hf/2763,0.090270996,Not Detected,0.057835548,0.970043404,0.950836133
7cad024f-9762-44e6-9d91-109c26a12366,iNaturalist,4/24/20,115,2020,46.53155858,11.42203173,8,Ranunculaceae,34822,Anemonoides,Anemonoides nemorosa,species,flower,68406803,https://www.inaturalist.org/photos/68406803,https://www.inaturalist.org/observations/19fdb264-c728-4e02-a410-7d9414864809,high,10.57967/hf/2763,0.997070313,Detected,0.047154098,0.986528029,0.96493596
a630806c-da22-4814-b3fd-438a143c4f1d,iNaturalist,4/24/20,115,2020,46.53155858,11.42203173,8,Ranunculaceae,34822,Anemonoides,Anemonoides nemorosa,species,fruit,68406803,https://www.inaturalist.org/photos/68406803,https://www.inaturalist.org/observations/19fdb264-c728-4e02-a410-7d9414864809,high,10.57967/hf/2763,0.005039215,Not Detected,0.031704095,0.983065425,0.971225088
cce998ab-6d3e-452d-80aa-050f70fd70cc,iNaturalist,10/3/22,276,2022,11.86635618,107.9731472,20,Asteraceae,104342,Bidens,Bidens alba,species,flower,256537151,https://www.inaturalist.org/photos/256537151,https://www.inaturalist.org/observations/55fbeee4-356d-4790-895e-091aecc27d15,high,10.57967/hf/2763,0.999511719,Detected,0.076009661,0.982813164,0.944087712
0baeac80-e8d8-4c3a-befc-519255e42cee,iNaturalist,10/3/22,276,2022,11.86635618,107.9731472,20,Asteraceae,104342,Bidens,Bidens alba,species,fruit,256537151,https://www.inaturalist.org/photos/256537151,https://www.inaturalist.org/observations/55fbeee4-356d-4790-895e-091aecc27d15,high,10.57967/hf/2763,0.006587982,Not Detected,0.058126162,0.977909379,0.960054436
ffa7f071-5eef-4cdb-81fe-bc1e75cbcba8,iNaturalist,10/16/22,289,2022,-34.31094679,18.45147991,NA,Iridaceae,7959,Geissorhiza,Geissorhiza tenella,species,flower,239483522,https://www.inaturalist.org/photos/239483522,https://www.inaturalist.org/observations/1d4723ea-e84c-4f3a-9172-9edbca51badb,high,10.57967/hf/2763,0.982421875,Detected,0.021108179,0.994737518,0.986304812
5f6bc31c-12d5-41fb-9a90-c1b4535af0a0,iNaturalist,10/16/22,289,2022,-34.31094679,18.45147991,NA,Iridaceae,7959,Geissorhiza,Geissorhiza tenella,species,fruit,239483522,https://www.inaturalist.org/photos/239483522,https://www.inaturalist.org/observations/1d4723ea-e84c-4f3a-9172-9edbca51badb,high,10.57967/hf/2763,0.014900208,Not Detected,0.025631361,0.980528691,0.96959417
3cfc5e33-60d8-45e5-b446-e1dd638dda5d,iNaturalist,8/9/22,221,2022,22.22581333,-159.4861617,5,Amaryllidaceae,9932,Crinum,Crinum asiaticum,species,flower,221286802,https://www.inaturalist.org/photos/221286802,https://www.inaturalist.org/observations/4f983a5c-9b49-495b-b12a-0e99f151d961,high,10.57967/hf/2763,0.988769531,Detected,0.073399114,0.989025318,0.949154249
96c2c02e-62e2-4bc0-9842-3dd117e70528,iNaturalist,8/9/22,221,2022,22.22581333,-159.4861617,5,Amaryllidaceae,9932,Crinum,Crinum asiaticum,species,fruit,221286802,https://www.inaturalist.org/photos/221286802,https://www.inaturalist.org/observations/4f983a5c-9b49-495b-b12a-0e99f151d961,high,10.57967/hf/2763,0.006240845,Not Detected,0.049033427,0.981789307,0.964659686
f7ef0cb9-7d28-42fe-bab5-f34cb139b7af,iNaturalist,6/26/19,177,2019,46.83371918,-60.43553713,5,Liliaceae,22538,Clintonia,Clintonia borealis,species,flower,43150393,https://www.inaturalist.org/photos/43150393,https://www.inaturalist.org/observations/7aacadec-ba6f-4d8c-9976-705933adeb0d,high,10.57967/hf/2763,0.999023438,Detected,0.034785695,0.992461157,0.974531902
e3f6ae51-7b21-4a7d-b157-2317fc118789,iNaturalist,6/26/19,177,2019,46.83371918,-60.43553713,5,Liliaceae,22538,Clintonia,Clintonia borealis,species,fruit,43150393,https://www.inaturalist.org/photos/43150393,https://www.inaturalist.org/observations/7aacadec-ba6f-4d8c-9976-705933adeb0d,high,10.57967/hf/2763,0.004364014,Not Detected,0.030260005,0.987051611,0.977726506
5bee14d3-b704-4d50-b60c-abb27350a1e5,iNaturalist,10/5/17,278,2017,32.88135833,-96.69941667,NA,Asteraceae,104342,Calyptocarpus,Calyptocarpus vialis,species,flower,11032679,https://www.inaturalist.org/photos/11032679,https://www.inaturalist.org/observations/f1975502-4df0-4edf-be6a-74ed7a42f302,high,10.57967/hf/2763,0.999511719,Detected,0.076009661,0.982813164,0.944087712
8204c82d-a451-4c28-9388-08c9a69d1fa5,iNaturalist,10/5/17,278,2017,32.88135833,-96.69941667,NA,Asteraceae,104342,Calyptocarpus,Calyptocarpus vialis,species,fruit,11032679,https://www.inaturalist.org/photos/11032679,https://www.inaturalist.org/observations/f1975502-4df0-4edf-be6a-74ed7a42f302,high,10.57967/hf/2763,0.005844116,Not Detected,0.058126162,0.977909379,0.960054436
0c31f3d0-2a96-448f-af47-e3db946b5198,iNaturalist,8/11/22,223,2022,49.881009,-97.1310651,NA,Brassicaceae,21075,Erucastrum,Erucastrum gallicum,species,flower,221741552,https://www.inaturalist.org/photos/221741552,https://www.inaturalist.org/observations/b4205495-3224-4a64-ab3c-859412b0d85c,high,10.57967/hf/2763,0.998535156,Detected,0.10173191,0.982092864,0.920284698
f98d7b48-4bfb-431d-b0b8-c19c64f4481e,iNaturalist,8/11/22,223,2022,49.881009,-97.1310651,NA,Brassicaceae,21075,Erucastrum,Erucastrum gallicum,species,fruit,221741552,https://www.inaturalist.org/photos/221741552,https://www.inaturalist.org/observations/b4205495-3224-4a64-ab3c-859412b0d85c,high,10.57967/hf/2763,0.020767212,Not Detected,0.139691578,0.956262754,0.913262159
25a73599-18b3-4467-bcd7-283f9110e4b7,iNaturalist,4/2/21,92,2021,42.27666282,-87.83678961,6,Hamamelidaceae,152,Hamamelis,Hamamelis vernalis,species,flower,120581326,https://www.inaturalist.org/photos/120581326,https://www.inaturalist.org/observations/e38f3d1e-1f70-4ac2-be81-1833cab758f8,high,10.57967/hf/2763,0.963378906,Detected,0.164473684,0.952755906,0.881578947
a756cbcd-20b6-4a71-8030-ab03a8a13417,iNaturalist,4/2/21,92,2021,42.27666282,-87.83678961,6,Hamamelidaceae,152,Hamamelis,Hamamelis vernalis,species,fruit,120581326,https://www.inaturalist.org/photos/120581326,https://www.inaturalist.org/observations/e38f3d1e-1f70-4ac2-be81-1833cab758f8,high,10.57967/hf/2763,0.016021729,Not Detected,0.151315789,0.868217054,0.796052632
eeb227a9-408f-4f13-98ab-85bc822709ff,iNaturalist,8/14/20,227,2020,45.24582892,36.42175622,NA,Brassicaceae,21075,Cakile,Cakile maritima,species,flower,91131679,https://www.inaturalist.org/photos/91131679,https://www.inaturalist.org/observations/d395734e-380b-400e-8945-b9f0af898677,high,10.57967/hf/2763,0.971191406,Detected,0.10173191,0.982092864,0.920284698
1c2d40cb-a7fe-44e0-8144-bd315b9dd2c7,iNaturalist,8/14/20,227,2020,45.24582892,36.42175622,NA,Brassicaceae,21075,Cakile,Cakile maritima,species,fruit,91131679,https://www.inaturalist.org/photos/91131679,https://www.inaturalist.org/observations/d395734e-380b-400e-8945-b9f0af898677,low,10.57967/hf/2763,0.563964844,Detected,0.139691578,0.956262754,0.913262159
93a36126-1a76-4773-b576-41cec50c1535,iNaturalist,8/14/20,227,2020,44.72020133,26.30587918,19,Phytolaccaceae,3464,Phytolacca,Phytolacca americana,species,flower,89923866,https://www.inaturalist.org/photos/89923866,https://www.inaturalist.org/observations/fd02336e-8a93-4217-ac65-96ad5994e11a,low,10.57967/hf/2763,0.795410156,Not Detected,0.205542725,0.947311047,0.854503464
7aceeb8a-727c-4e79-8a0b-6c3b3f4321ac,iNaturalist,8/14/20,227,2020,44.72020133,26.30587918,19,Phytolaccaceae,3464,Phytolacca,Phytolacca americana,species,fruit,89923866,https://www.inaturalist.org/photos/89923866,https://www.inaturalist.org/observations/fd02336e-8a93-4217-ac65-96ad5994e11a,high,10.57967/hf/2763,0.835449219,Detected,0.085161663,0.976964342,0.950057737
d9bf2b3c-cbff-4ed7-8543-81ec818542c9,iNaturalist,5/10/19,130,2019,35.91068084,-81.41525497,28620,Magnoliaceae,1106,Magnolia,Magnolia fraseri,species,flower,38516815,https://www.inaturalist.org/photos/38516815,https://www.inaturalist.org/observations/7ad8af1f-e884-46a6-a80c-53fdef47dfd4,high,10.57967/hf/2763,0.032531738,Not Detected,0.046112116,0.970616114,0.948462929
4a8f0c04-0ab7-4f8c-8d72-bad5e15bd719,iNaturalist,5/10/19,130,2019,35.91068084,-81.41525497,28620,Magnoliaceae,1106,Magnolia,Magnolia fraseri,species,fruit,38516815,https://www.inaturalist.org/photos/38516815,https://www.inaturalist.org/observations/7ad8af1f-e884-46a6-a80c-53fdef47dfd4,high,10.57967/hf/2763,0.043701172,Not Detected,0.047016275,0.967741935,0.952079566
fc9aa39f-672d-4407-a8eb-45f2047dfb56,iNaturalist,4/29/21,119,2021,55.82193775,37.54165147,172,Euphorbiaceae,8749,Mercurialis,Mercurialis perennis,species,flower,126508984,https://www.inaturalist.org/photos/126508984,https://www.inaturalist.org/observations/d05007cb-fa93-4a3a-a805-6f119a3a552e,high,10.57967/hf/2763,0.096862793,Not Detected,0.181049263,0.956175855,0.85324037
5680c7fa-4acb-46ac-9cf6-ad38271ee806,iNaturalist,4/29/21,119,2021,55.82193775,37.54165147,172,Euphorbiaceae,8749,Mercurialis,Mercurialis perennis,species,fruit,126508984,https://www.inaturalist.org/photos/126508984,https://www.inaturalist.org/observations/d05007cb-fa93-4a3a-a805-6f119a3a552e,high,10.57967/hf/2763,0.002243042,Not Detected,0.210766945,0.947863867,0.883758144
38f24c68-4140-4ceb-97f8-561ca964aaa6,iNaturalist,6/20/21,171,2021,49.69916244,8.224788004,31,Brassicaceae,21075,Bunias,Bunias orientalis,species,flower,137677706,https://www.inaturalist.org/photos/137677706,https://www.inaturalist.org/observations/e581ace1-31b2-405b-980f-c60ca581daf2,low,10.57967/hf/2763,0.775390625,Not Detected,0.10173191,0.982092864,0.920284698
b68201ee-2dce-4f7a-aa7b-a6b97b4c8406,iNaturalist,6/20/21,171,2021,49.69916244,8.224788004,31,Brassicaceae,21075,Bunias,Bunias orientalis,species,fruit,137677706,https://www.inaturalist.org/photos/137677706,https://www.inaturalist.org/observations/e581ace1-31b2-405b-980f-c60ca581daf2,high,10.57967/hf/2763,0.096008301,Not Detected,0.139691578,0.956262754,0.913262159
0c76dfa8-5cf0-41cd-ad96-2d314f57008d,iNaturalist,4/30/21,120,2021,33.6512354,-117.6566355,8,Lamiaceae,39282,Salvia,Salvia apiana,species,flower,124690493,https://www.inaturalist.org/photos/124690493,https://www.inaturalist.org/observations/5c5c4759-46e2-44b8-85c7-064755de010b,low,10.57967/hf/2763,0.365234375,Not Detected,0.04042564,0.989308643,0.968306094
022caed7-7df2-4629-949d-de32a6ba8aad,iNaturalist,4/30/21,120,2021,33.6512354,-117.6566355,8,Lamiaceae,39282,Salvia,Salvia apiana,species,fruit,124690493,https://www.inaturalist.org/photos/124690493,https://www.inaturalist.org/observations/5c5c4759-46e2-44b8-85c7-064755de010b,high,10.57967/hf/2763,0.009483337,Not Detected,0.04719719,0.980629475,0.963291075
